basisOfRecord,catalogNumber,collectionCode,country,eventDate,extraction_method,image,institutionCode,locality,ocr_confidence,ocr_engine,recordedBy,scientificName,specimen_id,stateProvince
PreservedSpecimen,-0,REGINA,Canada,1971,simple,08b213659d32cf1ccfcecf4a672519822f9a58dbdfd9a553cc69cc00ea6d7a94.jpg,AAFC,,0.936,vision,,Banks ridges,08b213659d32cf1ccfcecf4a672519822f9a58dbdfd9a553cc69cc00ea6d7a94,Saskatchewan
PreservedSpecimen,,REGINA,Canada,13-1-76,simple,08cd5b1a9dcc449dd4b08c178507e7464a34fb9771e12fe84534593471caef1b.jpg,AAFC,,1.0,vision,,Hierochloe odorata,08cd5b1a9dcc449dd4b08c178507e7464a34fb9771e12fe84534593471caef1b,Saskatchewan
PreservedSpecimen,4068,REGINA,,4068,simple,08cf54782f0a97a320b7487a71ecaea85ec936385c9dd5426297c960ad0c011b.jpg,AAFC,,1.0,vision,,Gress speces,08cf54782f0a97a320b7487a71ecaea85ec936385c9dd5426297c960ad0c011b,
PreservedSpecimen,,REGINA,Canada,1985,simple,0905035615f057e88441937ecc6a503cc5223a1826d8285f7b4cf856f9d47c8b.jpg,AAFC,,0.926,vision,,Contaurea debenusii,0905035615f057e88441937ecc6a503cc5223a1826d8285f7b4cf856f9d47c8b,Saskatchewan
PreservedSpecimen,1236,REGINA,Canada,1988,simple,090ddb3d01c4152bb6c86a35d85dbdc857a0a741b67f19fda19d1d811d39695f.jpg,AAFC,,1.0,vision,,Duplicate confirmed,090ddb3d01c4152bb6c86a35d85dbdc857a0a741b67f19fda19d1d811d39695f,Saskatchewan
PreservedSpecimen,,,,,simple,0926ab9cce2af371d05c89361b020475c7b1e4c4ee21233b7633f175ba378092.jpg,,,1.0,vision,,,0926ab9cce2af371d05c89361b020475c7b1e4c4ee21233b7633f175ba378092,
PreservedSpecimen,,,,,simple,09606f8a5a13b693ed1d105497685a82b163fbb7d32b2e9669cbd90284c242b3.jpg,,,0.86,vision,,Chenopadiam album,09606f8a5a13b693ed1d105497685a82b163fbb7d32b2e9669cbd90284c242b3,
PreservedSpecimen,,,,,simple,0990cfd552222315756037a96acda09fd7b14d055c7c60d0933bd75c59508c01.jpg,,,1.0,vision,,,0990cfd552222315756037a96acda09fd7b14d055c7c60d0933bd75c59508c01,
PreservedSpecimen,,,,,simple,09b371d603ecf8b35c8e24db48741359c069482083701aeb2b0beb9d8f88eb7d.jpg,,,1.0,vision,,,09b371d603ecf8b35c8e24db48741359c069482083701aeb2b0beb9d8f88eb7d,
PreservedSpecimen,,REGINA,Canada,1923,simple,09ebc171211e85e5d04770f1c57ea20f6cda6185cfa96627c5f9411b8855a83b.jpg,AAFC,,1.0,vision,,Blymus canadensis,09ebc171211e85e5d04770f1c57ea20f6cda6185cfa96627c5f9411b8855a83b,Saskatchewan
PreservedSpecimen,2141,REGINA,Canada,2141,simple,09f4a0545b001c1f5bd96cc36ee9b7d5fee5b22e5aef884bbdbe3e8626e15dff.jpg,AAFC,,0.974,vision,,Received for,09f4a0545b001c1f5bd96cc36ee9b7d5fee5b22e5aef884bbdbe3e8626e15dff,Saskatchewan
PreservedSpecimen,1202,,Canada,1202,simple,0a3108d66f7e04b8245781a8ed99d30c4f64e5ecc7a234e1913b21407b3afa7d.jpg,,,0.976,vision,,Coreopsis binctorte,0a3108d66f7e04b8245781a8ed99d30c4f64e5ecc7a234e1913b21407b3afa7d,Saskatchewan
PreservedSpecimen,,,,,simple,0a470c950e5490cf0ff0b2a2338b1eea19c1bb7c368daaa0804f01f5e539a23d.jpg,,,1.0,vision,,,0a470c950e5490cf0ff0b2a2338b1eea19c1bb7c368daaa0804f01f5e539a23d,
PreservedSpecimen,,,Canada,"June 27, 1935",simple,0a476e41d39864c8f87cc58be6a7531cf4be632ac48aa3fd89d415550aa53729.jpg,,Regina Remarks Creeping-rootea perenni,1.0,vision,Shevkenek,Agropyzon dasystachyum,0a476e41d39864c8f87cc58be6a7531cf4be632ac48aa3fd89d415550aa53729,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,0a4a6d53f4c6e7a759b782a1bc06c4647ff998d97d8e25d3e5fc04b4c4db981d.jpg,AAFC,,1.0,vision,P.Harris. ...,Centauiea sp,0a4a6d53f4c6e7a759b782a1bc06c4647ff998d97d8e25d3e5fc04b4c4db981d,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,0ac1e5434f92ece1a60dde97febc243c72b3d26edc8d64b19e46b80d8306dab3.jpg,AAFC,,0.967,vision,,Senecio eremophilus,0ac1e5434f92ece1a60dde97febc243c72b3d26edc8d64b19e46b80d8306dab3,Saskatchewan
PreservedSpecimen,,,,,simple,0ac82347c2dda6c3abe71728ef1ca3d749500f736e6100e5d6f32af90397fa39.jpg,,,1.0,vision,,Inyritle come,0ac82347c2dda6c3abe71728ef1ca3d749500f736e6100e5d6f32af90397fa39,
PreservedSpecimen,2,REGINA,Canada,1987,simple,0ad8fbd22cfce8bf31a5e08dd51b59951800cf31476dcf8aee522980bc8dbcb8.jpg,AAFC,,1.0,vision,,Senecio vulgaris,0ad8fbd22cfce8bf31a5e08dd51b59951800cf31476dcf8aee522980bc8dbcb8,Saskatchewan
PreservedSpecimen,27,REGINA,Canada,0124,simple,0adbd61efc54b13302abbccd7d661b0e1a3623b4abcf33b50b53808b1ce3f96a.jpg,AAFC,,1.0,vision,,Festuca saximontana,0adbd61efc54b13302abbccd7d661b0e1a3623b4abcf33b50b53808b1ce3f96a,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,0ae91b0872905e7ddb4be0e58814bfe82d38c0e177f3f49eed382d16ebb71e75.jpg,AAFC,,0.883,vision,,Identified by,0ae91b0872905e7ddb4be0e58814bfe82d38c0e177f3f49eed382d16ebb71e75,Saskatchewan
PreservedSpecimen,,,,,simple,0b19b3f30f10c9d615584fc863908151f3ff9be9b0c0fda0a41ab056ae4435e6.jpg,,,1.0,vision,,,0b19b3f30f10c9d615584fc863908151f3ff9be9b0c0fda0a41ab056ae4435e6,
PreservedSpecimen,,REGINA,Canada,1963,simple,0b286a160913c83aa585e4340cac6aab8a6bb7479102fe96ac3b355c606280a6.jpg,AAFC,In dry grassland,0.953,vision,,Rudbeckia hirta,0b286a160913c83aa585e4340cac6aab8a6bb7479102fe96ac3b355c606280a6,Saskatchewan
PreservedSpecimen,400,REGINA,Canada,1986,simple,0b2bd91487e4f3312e488f74be018f1afc0ebc4cdfa7ae41915378f963e387aa.jpg,AAFC,,0.967,vision,,Annatated by,0b2bd91487e4f3312e488f74be018f1afc0ebc4cdfa7ae41915378f963e387aa,Saskatchewan
PreservedSpecimen,1450,REGINA,Canada,1023,simple,0b56b61233e4c3aea70abfceb0e33720dc07dd83242781f765a0e6b1105533c3.jpg,AAFC,,0.889,vision,,Matricaria mari,0b56b61233e4c3aea70abfceb0e33720dc07dd83242781f765a0e6b1105533c3,Saskatchewan
PreservedSpecimen,2132,REGINA,Canada,14/7/21,simple,0b93a72c8584eaf55eefc5b309f4187465a343d16f4a5c4d5105091405e28209.jpg,AAFC,,0.971,vision,,Aster brachvactis,0b93a72c8584eaf55eefc5b309f4187465a343d16f4a5c4d5105091405e28209,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1983,simple,0bac65d77988a67d7b15ee63d6db45b3a32f9f29c7997d1f4316e78c0a491f63.jpg,AAFC,,0.961,vision,,Identified by,0bac65d77988a67d7b15ee63d6db45b3a32f9f29c7997d1f4316e78c0a491f63,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1975,simple,0bc62778a232e96ec5b1eadae502aa8e2d8370c088ece16fbdc684a5a3081596.jpg,AAFC,,0.965,vision,,Erigeron compositus,0bc62778a232e96ec5b1eadae502aa8e2d8370c088ece16fbdc684a5a3081596,Saskatchewan
PreservedSpecimen,2619,REGINA,Canada,1000,simple,0be2eb1228edd95014552c00783ae1d682f99e55a3c11011bbdb3ecf89d9b43d.jpg,AAFC,,0.978,vision,,Lolium persicum,0be2eb1228edd95014552c00783ae1d682f99e55a3c11011bbdb3ecf89d9b43d,Saskatchewan
PreservedSpecimen,26,,Canada,,simple,0be6f698ba19b0d3fcb4f3ba496a4d4ff8e0444d75b175c4bec035e3058f5b76.jpg,,Grain Fiolds Remarks Annual,1.0,vision,,Avena fatua,0be6f698ba19b0d3fcb4f3ba496a4d4ff8e0444d75b175c4bec035e3058f5b76,Saskatchewan
PreservedSpecimen,358,REGINA,Canada,1984,simple,0c0fcce6e941c30659145a1f189342c093e937fc0b15caafcb2150d197fa1d65.jpg,AAFC,,1.0,vision,,Cirsium flodmanii,0c0fcce6e941c30659145a1f189342c093e937fc0b15caafcb2150d197fa1d65,Saskatchewan
PreservedSpecimen,19316,REGINA,Canada,1931,simple,0c19f7d60c5a434b54bc1988ab62f96067facbf785ec967f93ccbad0fa641c93.jpg,AAFC,HABITAT,0.967,vision,,Hordeun jubatum,0c19f7d60c5a434b54bc1988ab62f96067facbf785ec967f93ccbad0fa641c93,Saskatchewan
PreservedSpecimen,19,REGINA,Canada,4185,simple,0c2ea2bd949949521f42420876d6d9faf8fcf42d1ab006b5353728edad2501cb.jpg,AAFC,,0.653,vision,,Comion tiane,0c2ea2bd949949521f42420876d6d9faf8fcf42d1ab006b5353728edad2501cb,Saskatchewan
PreservedSpecimen,280618,REGINA,Canada,2806,simple,0c33e4dc7928c5024e1684fa7d648ec7ebebfd108f6c72379107a99c94cf7f0a.jpg,AAFC,,1.0,vision,,Stages in,0c33e4dc7928c5024e1684fa7d648ec7ebebfd108f6c72379107a99c94cf7f0a,Saskatchewan
PreservedSpecimen,,,,,simple,0c3460c61376b084f17dbbde12a9a3aa534bd13ee31ca14cbeffb64373558dd8.jpg,,,1.0,vision,,Euphorbia sp,0c3460c61376b084f17dbbde12a9a3aa534bd13ee31ca14cbeffb64373558dd8,
PreservedSpecimen,,,,,simple,0c39a58bf9a23a5cf0d0de2f198d1f10facbafcfc6270afabb17e284657fce50.jpg,,,1.0,vision,,,0c39a58bf9a23a5cf0d0de2f198d1f10facbafcfc6270afabb17e284657fce50,
PreservedSpecimen,,REGINA,Canada,1383,simple,0cb649beba2313be3a12aaa4e0c9410ace1f0f10a5ed52d9a1d622bb69ba8142.jpg,AAFC,,0.945,vision,,Present name,0cb649beba2313be3a12aaa4e0c9410ace1f0f10a5ed52d9a1d622bb69ba8142,Saskatchewan
PreservedSpecimen,1107,REGINA,Canada,1107,simple,0cda7b06bd176fb8831242caabe2aa5b057c969158d978eefb13db23ee7e6e62.jpg,AAFC,,0.956,vision,,Centeuren cranus,0cda7b06bd176fb8831242caabe2aa5b057c969158d978eefb13db23ee7e6e62,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,0ce24d1285c5718a6bde8e7b80edf944f68ef1c19c3cb5de1d5397b98081a38c.jpg,AAFC,,0.963,vision,,Gnaphalium uliginosum,0ce24d1285c5718a6bde8e7b80edf944f68ef1c19c3cb5de1d5397b98081a38c,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,0d24fd9aa461169c8f6fa6261d4883a4c4b01b995b2d7aead8ac13eb7cfe1bae.jpg,AAFC,,0.967,vision,,Cirsium arvense,0d24fd9aa461169c8f6fa6261d4883a4c4b01b995b2d7aead8ac13eb7cfe1bae,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,0d413c1df1fa3b62cbd83ed412597a88654856808823fea8da008f45e6141760.jpg,AAFC,,1.0,vision,,Identified by,0d413c1df1fa3b62cbd83ed412597a88654856808823fea8da008f45e6141760,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,0d44ad8f23d1e9aac0533c4a6c33fff8327c71ca09df125f0cf61ecd86d584db.jpg,AAFC,,0.728,vision,,Jacay segu,0d44ad8f23d1e9aac0533c4a6c33fff8327c71ca09df125f0cf61ecd86d584db,Saskatchewan
PreservedSpecimen,1842,,Canada,1842,simple,0d61c373f1327c9f1c123ecc560f95c6cf66cd6f6fbe8f1f405f13f3233751e1.jpg,,,1.0,vision,,Eouisetum azvense,0d61c373f1327c9f1c123ecc560f95c6cf66cd6f6fbe8f1f405f13f3233751e1,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1283,simple,0d9aeb43d7ef5973bac4a1dc2fb0f798f1390b3626a2cc5b64ca0c9f8edcc8f0.jpg,AAFC,,1.0,vision,,Agrostis scabra,0d9aeb43d7ef5973bac4a1dc2fb0f798f1390b3626a2cc5b64ca0c9f8edcc8f0,Saskatchewan
PreservedSpecimen,,,,,simple,0daa388c74fa5e37acdb9e6a0dcca3195a798748145522fc6c11d16ae04ff4df.jpg,,,1.0,vision,,,0daa388c74fa5e37acdb9e6a0dcca3195a798748145522fc6c11d16ae04ff4df,
PreservedSpecimen,,REGINA,Canada,1983,simple,0dbb7d93348531b0228a890136049b84d0e971c595afc73f4ea8f99d0bba4f89.jpg,AAFC,,0.953,vision,,Solidago rigida,0dbb7d93348531b0228a890136049b84d0e971c595afc73f4ea8f99d0bba4f89,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,8052,simple,0dd9d77e642b0302c31bdfaf423343edc18f0681d4dc7dd9ba69f2df88c1b3ce.jpg,AAFC,,1.0,vision,,Senecio canus,0dd9d77e642b0302c31bdfaf423343edc18f0681d4dc7dd9ba69f2df88c1b3ce,Saskatchewan
PreservedSpecimen,2,,Canada,,simple,0dea98fe9dc3d0266ed9b9fdd3c15f07248290739f57b86b7dfa4ed8bf998f0c.jpg,,Wise,1.0,vision,,Lactuca pulchella,0dea98fe9dc3d0266ed9b9fdd3c15f07248290739f57b86b7dfa4ed8bf998f0c,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1983,simple,0debff6aba8f43ed327a6d3316eca5b2b6ba3657845c737eccece2b8b37ed6e5.jpg,AAFC,,0.926,vision,,Leymus innovatus,0debff6aba8f43ed327a6d3316eca5b2b6ba3657845c737eccece2b8b37ed6e5,Saskatchewan
PreservedSpecimen,,REGINA,Canada,2119,simple,0e071e54bc4822f0c97c4c3455fa74c0a5dffc052d08710bbc17ca618d70b830.jpg,AAFC,,0.978,vision,,Sonchus arvensis var. glabrescens,0e071e54bc4822f0c97c4c3455fa74c0a5dffc052d08710bbc17ca618d70b830,Saskatchewan
PreservedSpecimen,19262,REGINA,Canada,1926,simple,0e1cd63aa1040e074f9b6dccc1308d2c2ff17140a9ec28bd319914e3ab609656.jpg,AAFC,,0.962,vision,,Featuca brachyplylla,0e1cd63aa1040e074f9b6dccc1308d2c2ff17140a9ec28bd319914e3ab609656,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1984,simple,0e3b6cbaa198f87a49f450a9e33d31871bfcfce15213d3870926d31d86465b8d.jpg,AAFC,Roadside,0.961,vision,,Solidago canadensis,0e3b6cbaa198f87a49f450a9e33d31871bfcfce15213d3870926d31d86465b8d,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1985,simple,0e3bac40b8a45a7e5a528ae310d8e3f680d340b8ae9dd9e0189e1e146ecce5c8.jpg,AAFC,,0.939,vision,,Centeurea delccuscis,0e3bac40b8a45a7e5a528ae310d8e3f680d340b8ae9dd9e0189e1e146ecce5c8,Saskatchewan
PreservedSpecimen,,,Canada,2702,simple,0e4c397291e1ec2fae4c5c7b2a695907021f3fba8a01784093ea620e9c24dbd9.jpg,,,0.946,vision,,Perennial wn,0e4c397291e1ec2fae4c5c7b2a695907021f3fba8a01784093ea620e9c24dbd9,Saskatchewan
PreservedSpecimen,3076,REGINA,Canada,2190,simple,0e6759f6ef895e1ddf5753ff4c6b4fdf5b227fd9f9efedc8e984bd5ad3296f2a.jpg,AAFC,,1.0,vision,,Agropyron sristetiforme,0e6759f6ef895e1ddf5753ff4c6b4fdf5b227fd9f9efedc8e984bd5ad3296f2a,Saskatchewan
PreservedSpecimen,,,,,simple,0e9fad91ed3beec6a6c0622c7c034f95cc6a3cee3f006fb332718340cdeb4922.jpg,,,1.0,vision,,,0e9fad91ed3beec6a6c0622c7c034f95cc6a3cee3f006fb332718340cdeb4922,
PreservedSpecimen,,REGINA,Canada,"Sept 20, 1984",simple,0eba2c5b538637979d48512b7a1dbd323c101dcd5c849a00266271b53f5383e4.jpg,AAFC,,0.918,vision,,Aster ericoides,0eba2c5b538637979d48512b7a1dbd323c101dcd5c849a00266271b53f5383e4,Saskatchewan
PreservedSpecimen,280,REGINA,Canada,1988,simple,0ef0734ac4b9f73b4e7bdb2c2dc4b7f9c5efac20a8ae921511cefdfa7981fd98.jpg,AAFC,,1.0,vision,No. Checkedby,Tragopogon porrifolius,0ef0734ac4b9f73b4e7bdb2c2dc4b7f9c5efac20a8ae921511cefdfa7981fd98,Saskatchewan
PreservedSpecimen,2801006,REGINA,Canada,2801,simple,0f01d7a389133adb6b24c525339c2a3bbd31b1308a87a06847a4127a8fd9a100.jpg,AAFC,ditch,0.97,vision,No. . .,Habitat ditch,0f01d7a389133adb6b24c525339c2a3bbd31b1308a87a06847a4127a8fd9a100,Saskatchewan
PreservedSpecimen,,,,1936,simple,0f28fda6a6598dc6c5002f457a6fa7d3270c46f8cea8be9e1e6a9a5b25cb1293.jpg,,,1.0,vision,J. L. Bolton.,Open woods,0f28fda6a6598dc6c5002f457a6fa7d3270c46f8cea8be9e1e6a9a5b25cb1293,
PreservedSpecimen,,REGINA,Canada,,simple,0f329d396c7d9ee3c8b862f844d17413e084697aa6e37649b6687dae9724bb21.jpg,AAFC,,0.796,vision,,Iacty so,0f329d396c7d9ee3c8b862f844d17413e084697aa6e37649b6687dae9724bb21,Saskatchewan
PreservedSpecimen,0,REGINA,Canada,1969,simple,0f384e74fea68e3f9873580542cd6b853d354889ad8aee0b0cb1a34f443781c0.jpg,AAFC,,1.0,vision,,Agropyron dasystachyun,0f384e74fea68e3f9873580542cd6b853d354889ad8aee0b0cb1a34f443781c0,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1963,simple,0f3d2335fa6946aed5cad2bf205ff023b2ffcaadfad8140bc383982f0e4b93b6.jpg,AAFC,,0.981,vision,,Stages in,0f3d2335fa6946aed5cad2bf205ff023b2ffcaadfad8140bc383982f0e4b93b6,Saskatchewan
PreservedSpecimen,11053,REGINA,Canada,1950,simple,0f4006c1ec6f46a2f1eebe89a3f83eb09093e0c2fb517f9b75b088535f9e3bba.jpg,AAFC,,0.961,vision,,Secute ceranle,0f4006c1ec6f46a2f1eebe89a3f83eb09093e0c2fb517f9b75b088535f9e3bba,Saskatchewan
PreservedSpecimen,,,,,simple,0f47d7c46fc0d3e2326f490b567d4e41f2063ae09d587c5fb454524d6d4b78e4.jpg,,,1.0,vision,,,0f47d7c46fc0d3e2326f490b567d4e41f2063ae09d587c5fb454524d6d4b78e4,
PreservedSpecimen,,REGINA,Canada,1984,simple,0f49d307c466ab0369794359c2df9dd5f339fddc904d998880b0b2af3c650033.jpg,AAFC,,0.907,vision,,Setara pirds,0f49d307c466ab0369794359c2df9dd5f339fddc904d998880b0b2af3c650033,Saskatchewan
PreservedSpecimen,,,Canada,8026,simple,0f8514fe40bca84fad5f20a91f044ecfa85ba4e7248c5c484b386cbc88153461.jpg,,,0.957,vision,,Ci vulare,0f8514fe40bca84fad5f20a91f044ecfa85ba4e7248c5c484b386cbc88153461,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,,simple,0f8fc08cdb65af150632d151819796cb621b07b3236995507b4beae7828b8aeb.jpg,AAFC,,0.959,vision,,Utiln colorchecker,0f8fc08cdb65af150632d151819796cb621b07b3236995507b4beae7828b8aeb,Saskatchewan
PreservedSpecimen,,REGINA,Canada,3626,simple,0f978c291e13bae6ddd5f7ce660a73991a15f4eafb02fe00063f332a9337fd94.jpg,AAFC,,0.918,vision,,Solidago rigida,0f978c291e13bae6ddd5f7ce660a73991a15f4eafb02fe00063f332a9337fd94,Saskatchewan
PreservedSpecimen,,REGINA,Canada,8164,simple,0f98727f73724c46021a6417b7054f434f33851e3d097d4dfaf3fbe65d3906aa.jpg,AAFC,- Fescue prairie ALBERTA,0.956,vision,,Calamagrostis purpurascens,0f98727f73724c46021a6417b7054f434f33851e3d097d4dfaf3fbe65d3906aa,Saskatchewan
PreservedSpecimen,2,REGINA,Canada,1265,simple,0fa8f6f124328ab522734db7893522cb379007c0bce39c8c41cd343ef22b6e08.jpg,AAFC,,0.959,vision,,Notes calibrite,0fa8f6f124328ab522734db7893522cb379007c0bce39c8c41cd343ef22b6e08,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1987,simple,0fbc02f3f10488b6ee6e40795b2e6e6fee88912c60be8e5602e9369fbfeef649.jpg,AAFC,,1.0,vision,,West of,0fbc02f3f10488b6ee6e40795b2e6e6fee88912c60be8e5602e9369fbfeef649,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"Sept 1, 1982",simple,0fd771839cd83d4e5a74d9b847e908c309593a83ab59ca333572bbf3d5dda993.jpg,AAFC,,0.933,vision,,Checked by,0fd771839cd83d4e5a74d9b847e908c309593a83ab59ca333572bbf3d5dda993,Saskatchewan
PreservedSpecimen,,,,,simple,0ff27f9c1966506e6b1b98dce873491b9f4183655b684fb6547ce5b203561941.jpg,,,1.0,vision,,Solanum triforum,0ff27f9c1966506e6b1b98dce873491b9f4183655b684fb6547ce5b203561941,
PreservedSpecimen,,REGINA,Canada,9000,simple,1001711459ce2c196daabd1c73b314a3b59ecb2a8061ce5630d7a81f7172a81b.jpg,AAFC,,0.906,vision,,Identified by,1001711459ce2c196daabd1c73b314a3b59ecb2a8061ce5630d7a81f7172a81b,Saskatchewan
PreservedSpecimen,,,,,simple,102db093e06566801b6c9e5c6791a77b89ba6bb7d35178f43fecd2a69022ad6a.jpg,,,1.0,vision,,Plants with,102db093e06566801b6c9e5c6791a77b89ba6bb7d35178f43fecd2a69022ad6a,
PreservedSpecimen,,,Canada,,simple,10304accf25444d298fafee3612b04fc7d82633efb8ccc4fa600fbd02e1ffea5.jpg,,,0.827,vision,,Chocked by,10304accf25444d298fafee3612b04fc7d82633efb8ccc4fa600fbd02e1ffea5,Saskatchewan
PreservedSpecimen,,,,,simple,1072180be575e8277c66c35fddd5bb5c4947b903b705d9c3a3d37c2def40e82e.jpg,,,1.0,vision,,,1072180be575e8277c66c35fddd5bb5c4947b903b705d9c3a3d37c2def40e82e,
PreservedSpecimen,1398,REGINA,Canada,1988,simple,108097f2b66e6ef44ba71aa6f27163e495c2db3e3f8479da645f8b433ff35820.jpg,AAFC,,1.0,vision,,Duplicate confirmed,108097f2b66e6ef44ba71aa6f27163e495c2db3e3f8479da645f8b433ff35820,Saskatchewan
PreservedSpecimen,2449,,Canada,2505,simple,10905cbcdc475c54ce049e4c419e0686425af40d352dad7964e71086e854a822.jpg,,,0.894,vision,,In seepage,10905cbcdc475c54ce049e4c419e0686425af40d352dad7964e71086e854a822,Saskatchewan
PreservedSpecimen,0195,REGINA,Canada,0195,simple,10ca488e840c6e1415b48d1e6dd87906337ee5d2282e597100dd8c2f125ecf1b.jpg,AAFC,,1.0,vision,,Occasional weed,10ca488e840c6e1415b48d1e6dd87906337ee5d2282e597100dd8c2f125ecf1b,Saskatchewan
PreservedSpecimen,9574,REGINA,Canada,9574,simple,10cea66b51b42f93359c3abf805e1bf8c3f057905a31899b92d9f30b13247d16.jpg,AAFC,,0.967,vision,,Sitanion hystrix,10cea66b51b42f93359c3abf805e1bf8c3f057905a31899b92d9f30b13247d16,Saskatchewan
PreservedSpecimen,069,REGINA,Canada,1963,simple,10e58d5b4f4ba7d73a8d69955640930228bead50d4d3c0033be4f6c9c8f4ee19.jpg,AAFC,,0.949,vision,,Emorgied abost,10e58d5b4f4ba7d73a8d69955640930228bead50d4d3c0033be4f6c9c8f4ee19,Saskatchewan
PreservedSpecimen,,,,,simple,1111999abb799857f90b58017cdc771f2bdd60131b9d078f6896e253fc7a1876.jpg,,,1.0,vision,,,1111999abb799857f90b58017cdc771f2bdd60131b9d078f6896e253fc7a1876,
PreservedSpecimen,,,,1396,simple,11129c864bc2f4280ad282e5503f5431156368798ba96aa40b83650e9c069357.jpg,,,1.0,vision,Im. Shevkenek,Prenantnes alba,11129c864bc2f4280ad282e5503f5431156368798ba96aa40b83650e9c069357,
PreservedSpecimen,,,,,simple,11130a051793536ec46f74abef4323fb0320f142895f9a1b2e510d52f7119dbc.jpg,,,1.0,vision,,,11130a051793536ec46f74abef4323fb0320f142895f9a1b2e510d52f7119dbc,
PreservedSpecimen,,REGINA,Canada,74-1-75,simple,1151f51e31951d43f3d42028fc381c1ca4bbf91905cbe7529393a4c621799ef5.jpg,AAFC,,0.9,vision,,Number a,1151f51e31951d43f3d42028fc381c1ca4bbf91905cbe7529393a4c621799ef5,Saskatchewan
PreservedSpecimen,9970,REGINA,Canada,9970,simple,1180952eaa0af38b5c04d8035a0382b19cbbd2346a58b0ba84d562b0625e7c09.jpg,AAFC,,1.0,vision,,Elymus rirginicus,1180952eaa0af38b5c04d8035a0382b19cbbd2346a58b0ba84d562b0625e7c09,Saskatchewan
PreservedSpecimen,7795,REGINA,Canada,7795,simple,11d2b78a65c8e3c6c508ffd5dd1529236a8b124d6604130da496d081ef839cb7.jpg,AAFC,- Astragaletun pectineti ILBERTA,1.0,vision,,Stipe conata,11d2b78a65c8e3c6c508ffd5dd1529236a8b124d6604130da496d081ef839cb7,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,11f195f2f42c046bb9ce127a133c99ee5f0842169a45d901c30e5adfcef6eb3c.jpg,AAFC,,0.694,vision,,Checked by,11f195f2f42c046bb9ce127a133c99ee5f0842169a45d901c30e5adfcef6eb3c,Saskatchewan
PreservedSpecimen,28,,Canada,2137,simple,11fac3397277c469e8fd60f4134381b6145d5cb384f47db41a6855d749e61855.jpg,,,0.95,vision,,Sonchus arvensis var. glabrescens,11fac3397277c469e8fd60f4134381b6145d5cb384f47db41a6855d749e61855,Saskatchewan
PreservedSpecimen,62,,Canada,,simple,11fde3c21268d8dc0cc51bba3bf1c002729de7dfb190b7e4860d7fb4f1350adc.jpg,,,0.95,vision,,Agropyron repens,11fde3c21268d8dc0cc51bba3bf1c002729de7dfb190b7e4860d7fb4f1350adc,Saskatchewan
PreservedSpecimen,,REGINA,Canada,,simple,124a9c46f65ff9377f548ec2fc71f5e99c33968dfcf6c01734656de1a106b308.jpg,AAFC,,0.95,vision,,Canedime hucde,124a9c46f65ff9377f548ec2fc71f5e99c33968dfcf6c01734656de1a106b308,Saskatchewan
PreservedSpecimen,25,REGINA,Canada,"Aug 21, 1984",simple,1274b07475d784e142d79e5231bf16b016cc4f9b7230906e1a121e9bc316e340.jpg,AAFC,,0.939,vision,,Salidagr spattulata,1274b07475d784e142d79e5231bf16b016cc4f9b7230906e1a121e9bc316e340,Saskatchewan
PreservedSpecimen,,REGINA,Canada,"Sept 11, 1984",simple,128cedfe74641cf32ea9525de4033c2fdbb98229a8dc4d5bbca78373506ce03f.jpg,AAFC,,0.971,vision,,Matricaria perforata,128cedfe74641cf32ea9525de4033c2fdbb98229a8dc4d5bbca78373506ce03f,Saskatchewan
PreservedSpecimen,,REGINA,Canada,1991,simple,12b3f96d3b744a0b52bb572ead45b3e30f66481bb34434eb4c308f0505085411.jpg,AAFC,,1.0,vision,,Cercospora chenopodii,12b3f96d3b744a0b52bb572ead45b3e30f66481bb34434eb4c308f0505085411,Saskatchewan
PreservedSpecimen,19,REGINA,Canada,2104,simple,12f2377f6096f6456b68ba9035c39db5b31951db2d9be9e0e0c6740895bc6fd3.jpg,AAFC,,1.0,vision,,Pasture land,12f2377f6096f6456b68ba9035c39db5b31951db2d9be9e0e0c6740895bc6fd3,Saskatchewan
